0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.991846370211626,0.006496115724618269,0.0,0.0,0.0,0.0001004553978033753,0.0,0.0,0.0,0.0,0.0,0.0012724350388427538,0.0001674256630056255,0.00011719796410393785,0.0
0.003720428275254892,0.9959813694584079,0.0,0.0,1.4200107920820199e-05,0.0,4.260032376246059e-05,0.0,0.0,2.8400215841640397e-05,0.0,2.8400215841640397e-05,0.00011360086336656159,7.100053960410099e-05,0.0
0.0,0.0,0.8653207481209578,0.13467925187904212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.13743925017357092,0.862560749826429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4457212756060164e-05,0.0004824009785848423,0.0,0.0,0.7728235962992953,0.22662508829660769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4457212756060164e-05,0.0
0.0021283852923118904,0.00499351933965482,0.0,0.0,0.0003001569001978307,0.9923459990449554,0.0,0.0,1.3643495463537758e-05,0.0,0.0,0.0,0.00015007845009891536,6.821747731768879e-05,0.0
0.0,0.006782066953195852,0.0,0.0,0.0,1.9715310910453057e-05,0.9931785024249833,0.0,0.0,0.0,0.0,0.0,1.9715310910453057e-05,0.0,0.0
0.0,0.00032057930566293917,0.0,0.0,0.0,5.657281864640103e-05,0.0,0.9995851326632598,0.0,0.0,0.0,0.0,1.8857606215467008e-05,1.8857606215467008e-05,0.0
1.9029495718363463e-05,0.004567078972407232,0.0,0.0,0.0,0.0,0.0,0.0,0.9232159847764034,0.0,0.07210275927687916,0.0,7.611798287345385e-05,1.9029495718363463e-05,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0005389468344799163,0.0,0.0,0.99946105316552,0.0,0.0,0.0,0.0,0.0
0.00012090436464756378,0.0001692661105065893,0.0,0.0,0.0,0.0,0.0,0.0,0.1827348567283279,0.0,0.8168298875589409,0.0,9.672349171805102e-05,4.836174585902551e-05,0.0
0.0047906091370558375,0.0044733502538071065,0.0,0.0,0.0044733502538071065,0.00440989847715736,0.005234771573604061,0.00440989847715736,0.0037436548223350255,0.0,0.0009200507614213198,0.9675126903553299,0.0,3.17258883248731e-05,0.0
8.489504849629645e-05,0.0025256276927648194,0.0,0.0,0.00027590890761296347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372201116369888,0.05989345671413715,0.0
0.006175771971496437,0.0076568394578734105,0.0,0.0,5.588933910856504e-05,0.0,0.0,0.0,2.794466955428252e-05,0.0,0.0,0.0,0.11457314517255833,0.8715104093894089,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
